name,category,market_name,product_url,product_id,price,manufacturer,amount,measure
Крылышко цыпленка охлажденное ТЧН! кг,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/krylo-tsyplenka-tchn-okhl-kg-750843-parent-1,695080,223.4,"ЗАО ""Куриное царство - Брянск""",1.0,кг
Цыпленок 1 кат охлажденный ТЧН! кг,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/tsyplenok-tchn-okhl-1sort-kg-750852-parent-1,695082,170.9,"ООО «Белгранкорм», Россия",1.0,кг
Грудка цыпленка охлажденная ТЧН! кг,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/grudka-tsyplenka-tchn-okhl-kg-750841-parent-1,695085,243.5,"ОАО ""Птицефабрика ""Васильевская""",1.0,кг
Бедро цыпленка охлажденное ТЧН! кг,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/bedro-tsyplenka-tchn-okhl-kg-750848-parent-1,695089,164.9,"ЗАО ""Куриное царство - Брянск""",1.0,кг
"Мясо кур замороженное тушка ТЧН! 2 сорт, кг","Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/tushka-tchn-kurinaia-2-sort-zam-kg-753249-parent-1,701709,106.9,"ПАО ""Птицефабрика Россия""",1.0,кг
"Филе бедра индейки охлажденное ТЧН (ОКЕЙ DAILY), кг","Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/%D1%84%D0%B8%D0%BB%D0%B5-%D0%B1%D0%B5%D0%B4%D1%80%D0%B0-%D1%82%D1%87%D0%BD%21-%D0%B8%D0%BD%D0%B4%D0%B5%D0%B9%D0%BA%D0%B8-%D0%BE%D1%85%D0%BB--%D0%BA%D0%B3-754128-parent--1,703805,475.4,"ООО ""ПензаМолИнвест""",1.0,кг
"Филе грудки индейки охлажденное ТЧН (ОКЕЙ DAILY), кг","Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/%D1%84%D0%B8%D0%BB%D0%B5-%D0%B3%D1%80%D1%83%D0%B4%D0%BA%D0%B8-%D0%B1%D0%BE%D0%BB%D1%8C%D1%88%D0%BE%D0%B5-%D1%82%D1%87%D0%BD%21-%D0%B8%D0%BD%D0%B4%D0%B5%D0%B9%D0%BA%D0%B8-%D0%BE%D1%85%D0%BB--%D0%BA%D0%B3-754133-parent--1,703806,398.4,"ООО ""ПензаМолИнвест""",1.0,кг
"Голень индейки охлажденная ТЧН (ОКЕЙ DAILY), кг","Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/golen-indeiki-tchn-okhl-kg-764036-parent-1,726689,197.9,"ООО ""ПензаМолИнвест""",1.0,кг
"Крыло индейки охлажденное ТЧН (ОКЕЙ DAILY), кг","Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/krylo-indeiki-tchn-okhl-kg-764035-parent-1,726690,201.5,"ООО ""ПензаМолИнвест""",1.0,кг
Филе плеча индейки Пава Пава 600г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/file-plecha-indeiki-pava-pava-600g-848432-parent-1,921415,318.4,"ООО ""Тамбовская индейка""",0.6,кг
Филе бедра индейки Пава Пава 600г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/file-bedra-indeiki-pava-pava-600g-848505-parent-1,921573,385.4,"ООО ""Тамбовская индейка""",0.6,кг
Филе грудки индейки малое охлажденное ГВУ Индилайт 500г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/file-grudki-indeiki-maloe-okhlazhdennoe-gvu-indilait-500g-849874-parent-1,924411,298.9,"ООО ""ПензаМолИнвест""",0.5,кг
Цыпленок 1кат охлажденный ф/п Северная кг,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/%D1%86%D1%8B%D0%BF%D0%BB%D0%B5%D0%BD%D0%BE%D0%BA-1%D0%BA%D0%B0%D1%82-%D0%BE%D1%85%D0%BB%D0%B0%D0%B6%D0%B4%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9-%D1%84-%D0%BF-%D1%81%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D0%B0%D1%8F-%D0%BA%D0%B3-853629-parent--1,932897,201.5,Северная ПФ,1.0,кг
Голень цыпленка охлажденная Петруха 750г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/golen-tsyplenka-okhlazhdennaia-petrukha-750g-833135-parent-1,887152,199.9,"ОАО ""Смолевичи Бройлер"", Белоруссия",0.75,кг
Крыло цыпленка плечевая часть охлажденное Петруха кг,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/%D0%BF%D0%BB%D0%B5%D1%87%D0%B5%D0%B2%D0%B0%D1%8F-%D1%87%D0%B0%D1%81%D1%82%D1%8C-%D0%BA%D1%80%D1%8B%D0%BB%D0%B0-%D1%82%D1%83%D1%88%D0%BA%D0%B8-%D1%86%D0%B1-%D0%BE%D1%85%D0%BB%D0%B0%D0%B6%D0%B4%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F-%D0%BF%D0%B5%D1%82%D1%80%D1%83%D1%85%D0%B0-871040-parent-3074457345617639581--1,3074457345617639581,234.5,"ОАО ""Смолевичи Бройлер""",1.0,кг
Азу из индейки охлажденное Халяль Индилайт 500г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/azu-iz-indeiki-okhlazhdennoe-khalial-indilait-500g-844929-parent-1,913668,312.4,"ООО ""ПензаМолИнвест"", Россия",0.5,кг
Филе грудки индейки охлажденное ГВУ Индилайт 500г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/file-grudki-indeiki-okhlazhdennoe-gvu-indilait-500g-844931-parent-1,913670,298.9,"ООО ""ПензаМолИнвест"", Россия",0.5,кг
Филе бедра индейки охлажденное ГВУ Индилайт 410г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/file-bedra-indeiki-okhlazhdenno-gvu-indilait-410g-844930-parent-1,913671,234.5,"ООО ""ПензаМолИнвест"", Россия",0.41,кг
Азу из индейки охлажденное Пава Пава 600г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/%D0%B0%D0%B7%D1%83-%D0%B8%D0%B7-%D0%B8%D0%BD%D0%B4%D0%B5%D0%B9%D0%BA%D0%B8-%D0%BE%D1%85%D0%BB%D0%B0%D0%B6%D0%B4%D0%B5%D0%BD%D0%BD%D0%BE%D0%B5-%D0%BF%D0%B0%D0%B2%D0%B0-%D0%BF%D0%B0%D0%B2%D0%B0-600%D0%B3-855128-parent--1,936105,301.4,"ООО ""Тамбовская индейка""",0.6,кг
Филе грудки индейки большое Пава Пава 700г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/%D1%84%D0%B8%D0%BB%D0%B5-%D0%B3%D1%80%D1%83%D0%B4%D0%BA%D0%B8-%D0%B8%D0%BD%D0%B4%D0%B5%D0%B9%D0%BA%D0%B8-%D0%B1%D0%BE%D0%BB%D1%8C%D1%88%D0%BE%D0%B5-%D0%BF%D0%B0%D0%B2%D0%B0-%D0%BF%D0%B0%D0%B2%D0%B0-700%D0%B3-855233-parent--1,936409,413.4,"ООО ""Тамбовская индейка""",0.7,кг
Цыпленок 1кат охлажденный Петруха кг,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/%D1%86%D1%8B%D0%BF%D0%BB%D0%B5%D0%BD%D0%BE%D0%BA-1%D0%BA%D0%B0%D1%82-%D0%BE%D1%85%D0%BB%D0%B0%D0%B6%D0%B4%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9-%D0%BF%D0%B5%D1%82%D1%80%D1%83%D1%85%D0%B0-%D0%BA%D0%B3-855617-parent--1,937178,212.9,"№1: ЗАО ""Серволюкс Агро""; №2: ОАО ""Смолевичи Бройлер""",1.0,кг
Стейк из грудки индейки Средиземноморский Пава Пава 600г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/%D1%81%D1%82%D0%B5%D0%B9%D0%BA-%D0%B8%D0%B7-%D0%B3%D1%80%D1%83%D0%B4%D0%BA%D0%B8-%D0%B8%D0%BD%D0%B4%D0%B5%D0%B9%D0%BA%D0%B8-%D1%81%D1%80%D0%B5%D0%B4%D0%B8%D0%B7%D0%B5%D0%BC%D0%BD%D0%BE%D0%BC%D0%BE%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%BF%D0%B0%D0%B2%D0%B0-%D0%BF%D0%B0%D0%B2%D0%B0--856601-parent--1,939607,390.9,"ООО ""Тамбовская индейка""",0.6,кг
Филе бедра цыпленка охлажденное Ясные зори кг,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/%D1%84%D0%B8%D0%BB%D0%B5-%D0%B1%D0%B5%D0%B4%D1%80%D0%B0-%D1%86%D1%8B%D0%BF%D0%BB%D0%B5%D0%BD%D0%BA%D0%B0-%D0%BE%D1%85%D0%BB%D0%B0%D0%B6%D0%B4%D0%B5%D0%BD%D0%BD%D0%BE%D0%B5-%D0%BA%D0%B3-859432-parent--1,945742,351.9,"ООО ""Белгранкорм""",1.0,кг
Голень цыпленка охлажденная Мини Петруха 600г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/%D0%B3%D0%BE%D0%BB%D0%B5%D0%BD%D1%8C-%D1%86%D1%8B%D0%BF%D0%BB%D0%B5%D0%BD%D0%BA%D0%B0-%D0%BE%D1%85%D0%BB%D0%B0%D0%B6%D0%B4%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F-%D0%BC%D0%B8%D0%BD%D0%B8-%D0%BF%D0%B5%D1%82%D1%80%D1%83%D1%85%D0%B0-600%D0%B3-882432-parent-3074457345617664266--1,3074457345617664266,217.4,"ОАО ""Смолевичи Бройлер""",0.6,кг
Филе грудки индейки большое Пава Пава кг,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/%D1%84%D0%B8%D0%BB%D0%B5-%D0%B3%D1%80%D1%83%D0%B4%D0%BA%D0%B8-%D0%B8%D0%BD%D0%B4%D0%B5%D0%B9%D0%BA%D0%B8-%D0%B1%D0%BE%D0%BB%D1%8C%D1%88%D0%BE%D0%B5-%D0%BF%D0%B0%D0%B2%D0%B0-%D0%BF%D0%B0%D0%B2%D0%B0-%D0%BA%D0%B3-883839-parent-3074457345617667806--1,3074457345617667806,514.4,"ООО ""Тамбовская индейка""",1.0,кг
Грудка цыпленка охлажденная б/кожи Петелинка кг,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/grudka-tsyplenka-okhlazhdennaia-b-kozhi-petelinka-kg-826927-parent-1,879671,324.5,"ООО ""ТД Черкизово"", Россия",1.0,кг
Филе грудки индейки малое охлажденное ГВУ Пава Пава кг,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy-1/ptitsa-1-3074457345616801224/file-maloe-grudki-indeiki-okhlazhdennoe-gvu-pava-pava-806722-parent-1,819305,603.9,"ООО ""ТД Черкизово"", Россия",1.0,кг
Митболы куриные с творожным сыром охлажденные Петруха 350г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/mitboly-kurinye-s-tvorozhnym-syrom-okhlazhdennye-,3074457345617634267,144.5,"ЗАО ""Юнимит""",0.35,кг
Бифштекс из говядины диетический охлажденный Самсон 180г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/bifshteks-iz-goviadiny-dieticheskii-okhlazhdennyi-samson-,688264,167.9,"ООО ""Всеволожский МК""",0.18,кг
Фрикадельки из домашнего фарша охлажденные Самсон 300г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/frikadel-ki-iz-domashnego-farsha-okhlazhdennye-samson-,941755,209.5,"ООО ""Всеволожский МК""",0.3,кг
Фарш Домашний охлажденный Самсон 750г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/farsh-domashnii-okhlazhdennyi-samson-750g,140349,547.9,"ООО ""Всеволожский МК""",0.75,кг
Колбаски из мраморной говядины Классические Мираторг 400г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/kolbaski-iz-mramornoi-goviadiny-klassicheskie-,814412,278.9,"Мираторг, Россия",0.4,кг
Котлеты куриные По-киевски Мираторг 460г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/kotlety-kurinye-po-kievski-miratorg-460g,881722,179.4,"Мираторг, Россия",0.46,кг
Колбаски из свинины По-домашнему с чесноком Черкизово 450г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/kolbaski-iz-svininy-po-domashnemu-s-chesnokom-,888176,234.4,"АО ""ЧМПЗ"", Россия",0.45,кг
Фарш из индейки охлажденный Самсон 400г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/farsh-iz-indeiki-okhlazhdennyi-samson-400g,870284,279.5,"ООО ""Всеволожский МК""",0.4,кг
Стейк из мраморной говядины Рамп Primebeef 400г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/steik-iz-mramornoi-goviadiny-ramp-primebeef-400g,3074457345617645896,497.4,"ООО ""Заречное""",0.4,кг
Фарш по-домашнему охлажденный Ближние Горки 400г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/farsh-po-domashnemu-okhlazhdennyi-blizhnie-gorki-400g,774028,167.9,"ООО ""Дмитрогорский""",0.4,кг
Фрикадельки куриные охлажденные Самсон 300г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/frikadel-ki-kurinye-okhlazhdennye-samson-300g,942611,183.9,"ООО ""Всеволожский МК""",0.3,кг
Галантин куриный По-петелински Петелинка 500г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/galantin-kurinyi-po-petelinski-petelinka-500g,921424,179.4,"АО ""Моссельпром""",0.5,кг
П/ф куриный для чахохбили и шашлыка Приосколье 834г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/p-f-kurinyi-dlia-chakhokhbili-i-shashlyka-prioskol-e-834g-,785206,222.9,"ЗАО ТД ""Приосколье"", Россия",0.834,кг
Стейк из свиной шеи в можжевеловом маринаде.П/Ф.100гр.,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/steik-iz-svinoi-shei-v-mozhzhevelovom-,56817,677.9,"ООО ""О'КЕЙ"", Россия",1.0,кг
Бургер из телятины Фитнес Мираторг 360г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/burger-iz-teliatiny-fitnes-miratorg-360g,3074457345617666525,469.4,БМК,0.36,кг
Фрикадельки Домашние охлажденные Черкизово 360г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/frikadel-ki-domashnie-okhlazhdennye-cherkizovo-360g,746684,179.4,"ОАО ""ЧМПЗ"", Россия",0.36,кг
Котлеты из индейки По-киевски Пава Пава 450г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/kotlety-iz-indeiki-po-kievski-pava-pava-450g,3074457345617656091,262.4,"ООО ""Тамбовская индейка""",0.45,кг
Фрикадельки из фарша индейки охлажденные Самсон 300г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/frikadel-ki-iz-farsha-indeiki-okhlazhdennye-samson-,3074457345617658469,245.4,"ООО ""Всеволожский МК""",0.3,кг
Свинина Котлета свиная натуральная охл ОКЕЙ  400 г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/svinina-kotleta-svinaia-natural-naia-okhl-okei-400-g,950826,212.9,"АО ""Черкизовский мясоперерабатывающий завод""",0.4,кг
Стейк из свиной шеи охлажденный Черкизово 500г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/steik-iz-svinoi-shei-okhlazhdennyi-cherkizovo-500g,863741,334.9,"ОАО ""ЧМПЗ"", Россия",0.5,кг
Купаты Свиные мясные рубленые п/ф ОКЕЙ 400г.,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/kupaty-svinye-miasnye-rublenye-p-f-okei-400g-,825924,182.5,"ООО ""Всеволожский МК""",0.4,кг
Биточки куриные с сыром Петелинка 500г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/bitochki-kurinye-s-syrom-petelinka-500g,851539,218.4,"ООО ""ТД Черкизово"", Россия",0.5,кг
Стейк из мраморной говядины Чак Ай Ролл Primebeef 400г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/steik-iz-mramornoi-goviadiny-chak-ai-roll-primebeef-,3074457345617645895,702.9,"ООО ""Заречное""",0.4,кг
Стейк из мраморной говядины Топ Сирлойн Primebeef 400г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/steik-iz-mramornoi-goviadiny-top-sirloin-primebeef-,3074457345617645897,636.9,"ООО ""Заречное""",0.4,кг
Фарш куриный замороженный Приосколье кг,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/farsh-kurinyi-zamorozhennyi-prioskol-e-kg,46734,172.4,"ЗАО ТД ""Приосколье"", Россия",1.0,кг
Стейк из мраморной говядины Нью-Йорк охлажденный Primebeef 400г,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/steik-iz-mramornoi-goviadiny-n-iu-iork-okhlazhdennyi-,910019,1318.0,"ООО ""Заречное""",0.4,кг
Шашлык свиной из шейки П/Ф. кг.,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/shashlyk-svinoi-iz-sheiki-p-f-kg-,42576,519.4,"ОКЕЙ, Россия",1.0,кг
Шашлык куриный в майонезе (филе куриное). П/Ф.кг.,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/shashlyk-kurinyi-v-maioneze-file-kurinoe-p-f-kg-,42640,299.9,"Филе цыпленка, майонез, лук репчатый, тимьян, орегано сушеный, перец белый молотый",1.0,кг
Фарш говяжий с бараниной мясной п/ф охлажденный СП кг,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/farsh-goviazhii-s-baraninoi-miasnoi-p-f-okhlazhdennyi-sp-,42884,413.4,"ООО ""О'КЕЙ""",1.0,кг
Фарш куриный п/ф охлажденный СП кг,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/farsh-kurinyi-p-f-okhlazhdennyi-sp-kg,49327,278.9,"ООО ""О'КЕЙ""",1.0,кг
Фарш свиной мясной п/ф охлажденный СП кг,"Мясо, птица, колбасы",okey,/spb/miaso-ptitsa-kolbasy/polufabrikaty-iz-miasa-i-ptitsy/farsh-svinoi-miasnoi-p-f-okhlazhdennyi-sp-kg,50494,334.9,"ООО ""О'КЕЙ""",1.0,кг
